date,days,rate
2019-05-02,1966,2.418682
2019-05-02,2057,2.428588
2019-05-02,2148,2.439148
2019-05-02,2239,2.449872
2019-05-02,2330,2.460939
2019-05-02,2421,2.47231
2019-05-02,2512,2.483951
2019-05-02,2603,2.495482
2019-05-02,2694,2.507084
2019-05-02,2785,2.518421
2019-05-02,2876,2.529519
2019-05-02,2967,2.540245
2019-05-02,3058,2.551081
2019-05-02,3149,2.561582
2019-05-02,3240,2.571917
2019-05-02,3338,2.58254
2019-05-02,3429,2.592284
2019-05-02,3520,2.601783
2019-05-02,3611,2.611185
2019-05-03,7,2.443792
2019-05-03,12,2.455134
2019-05-03,47,2.561068
2019-05-03,75,2.571091
2019-05-03,110,2.571413
2019-05-03,138,2.569629
2019-05-03,166,2.565033
2019-05-03,229,2.556561
2019-05-03,320,2.549515
2019-05-03,411,2.524395
2019-05-03,502,2.49468
2019-05-03,593,2.464803
2019-05-03,684,2.441535
2019-05-03,775,2.418996
2019-05-03,866,2.401724
2019-05-03,957,2.387736
2019-05-03,1048,2.377929
2019-05-03,1139,2.370494
2019-05-03,1237,2.366065
2019-05-03,1328,2.364301
2019-05-03,1412,2.364705
2019-05-03,1510,2.366684
2019-05-03,1601,2.37034
2019-05-03,1692,2.375501
2019-05-03,1783,2.382192
2019-05-03,1874,2.3897
2019-05-03,1965,2.39838
2019-05-03,2056,2.407852
2019-05-03,2147,2.418015
2019-05-03,2238,2.428375
2019-05-03,2329,2.439106
2019-05-03,2420,2.450166
2019-05-03,2511,2.46152
2019-05-03,2602,2.472783
2019-05-03,2693,2.484136
2019-05-03,2784,2.495241
2019-05-03,2875,2.50612
2019-05-03,2966,2.516641
2019-05-03,3057,2.527284
2019-05-03,3148,2.537603
2019-05-03,3239,2.547767
2019-05-03,3337,2.558216
2019-05-03,3428,2.567807
2019-05-03,3519,2.577161
2019-05-03,3610,2.586425
2019-05-06,7,2.443792
2019-05-06,12,2.455134
2019-05-06,47,2.561068
2019-05-06,75,2.571091
2019-05-06,110,2.571413
2019-05-06,138,2.569629
2019-05-06,166,2.565033
2019-05-06,229,2.556561
2019-05-06,320,2.549515
2019-05-06,411,2.524395
2019-05-06,502,2.49468
2019-05-06,593,2.464803
2019-05-06,684,2.441535
2019-05-06,775,2.418996
2019-05-06,866,2.401724
2019-05-06,957,2.387736
2019-05-06,1048,2.377929
2019-05-06,1139,2.370494
2019-05-06,1237,2.366065
2019-05-06,1328,2.364301
2019-05-06,1412,2.364705
2019-05-06,1510,2.366684
2019-05-06,1601,2.37034
2019-05-06,1692,2.375501
2019-05-06,1783,2.382192
2019-05-06,1874,2.3897
2019-05-06,1965,2.39838
2019-05-06,2056,2.407852
2019-05-06,2147,2.418015
2019-05-06,2238,2.428375
2019-05-06,2329,2.439106
2019-05-06,2420,2.450166
2019-05-06,2511,2.46152
2019-05-06,2602,2.472783
2019-05-06,2693,2.484136
2019-05-06,2784,2.495241
2019-05-06,2875,2.50612
2019-05-06,2966,2.516641
2019-05-06,3057,2.527284
2019-05-06,3148,2.537603
2019-05-06,3239,2.547767
2019-05-06,3337,2.558216
2019-05-06,3428,2.567807
2019-05-06,3519,2.577161
2019-05-06,3610,2.586425
2019-05-07,7,2.437204
2019-05-07,8,2.439584
2019-05-07,43,2.557739
2019-05-07,71,2.563654
2019-05-07,106,2.559765
2019-05-07,134,2.55296
2019-05-07,162,2.544136
2019-05-07,225,2.530059
2019-05-07,316,2.514597
2019-05-07,407,2.480136
2019-05-07,498,2.442613
2019-05-07,589,2.405001
2019-05-07,680,2.374757
2019-05-07,771,2.347486
2019-05-07,862,2.326506
2019-05-07,953,2.310013
2019-05-07,1044,2.298154
2019-05-07,1135,2.28941
2019-05-07,1233,2.283402
2019-05-07,1324,2.280384
2019-05-07,1408,2.279779
2019-05-07,1506,2.280734
2019-05-07,1597,2.283554
2019-05-07,1688,2.287972
2019-05-07,1779,2.294001
2019-05-07,1870,2.300914
2019-05-07,1961,2.309056
2019-05-07,2052,2.31804
2019-05-07,2143,2.327972
2019-05-07,2234,2.33812
2019-05-07,2325,2.348658
2019-05-07,2416,2.359539
2019-05-07,2507,2.370728
2019-05-07,2598,2.381838
2019-05-07,2689,2.393048
2019-05-07,2780,2.404019
2019-05-07,2871,2.414773
2019-05-07,2962,2.425176
2019-05-07,3053,2.435709
2019-05-07,3144,2.445923
2019-05-07,3235,2.455988
2019-05-07,3333,2.466338
2019-05-07,3424,2.47584
2019-05-07,3515,2.48511
2019-05-07,3606,2.494294
2019-05-08,7,2.428205
2019-05-08,31,2.482807
2019-05-08,42,2.50025
2019-05-08,70,2.529245
2019-05-08,105,2.536788
2019-05-08,133,2.53477
2019-05-08,161,2.530814
2019-05-08,224,2.521841
2019-05-08,315,2.511615
2019-05-08,406,2.481127
2019-05-08,497,2.447038
2019-05-08,588,2.413359
2019-05-08,679,2.38668
2019-05-08,770,2.362136
2019-05-08,861,2.343846
2019-05-08,952,2.329535
2019-05-08,1043,2.31948
2019-05-08,1134,2.311848
2019-05-08,1232,2.307257
2019-05-08,1323,2.305371
2019-05-08,1407,2.305682
2019-05-08,1505,2.307575
2019-05-08,1596,2.311165
2019-05-08,1687,2.316272
2019-05-08,1778,2.322918
2019-05-08,1869,2.33039
2019-05-08,1960,2.339038
2019-05-08,2051,2.348484
2019-05-08,2142,2.358839
2019-05-08,2233,2.369172
2019-05-08,2324,2.379878
2019-05-08,2415,2.390916
2019-05-08,2506,2.40225
2019-05-08,2597,2.413495
2019-05-08,2688,2.424831
2019-05-08,2779,2.435919
2019-05-08,2870,2.446783
2019-05-08,2961,2.457288
2019-05-08,3052,2.467918
2019-05-08,3143,2.478223
2019-05-08,3234,2.488374
2019-05-08,3332,2.49881
2019-05-08,3423,2.508388
2019-05-08,3514,2.517731
2019-05-08,3605,2.526983
2019-05-09,7,2.42327
2019-05-09,31,2.484831
2019-05-09,41,2.498459
2019-05-09,69,2.522441
2019-05-09,104,2.527241
2019-05-09,132,2.524013
2019-05-09,160,2.518373
2019-05-09,223,2.50717
2019-05-09,314,2.493863
2019-05-09,405,2.460494
2019-05-09,496,2.423648
2019-05-09,587,2.388066
2019-05-09,678,2.360006
2019-05-09,769,2.33441
2019-05-09,860,2.315298
2019-05-09,951,2.300326
2019-05-09,1042,2.28973
2019-05-09,1133,2.282052
2019-05-09,1231,2.277422
2019-05-09,1322,2.275506
2019-05-09,1406,2.275794
2019-05-09,1504,2.277666
2019-05-09,1595,2.28124
2019-05-09,1686,2.286332
2019-05-09,1777,2.292968
2019-05-09,1868,2.30043
2019-05-09,1959,2.30907
2019-05-09,2050,2.318509
2019-05-09,2141,2.328859
2019-05-09,2232,2.339186
2019-05-09,2323,2.349888
2019-05-09,2414,2.360922
2019-05-09,2505,2.372252
2019-05-09,2596,2.383494
2019-05-09,2687,2.394827
2019-05-09,2778,2.405912
2019-05-09,2869,2.416774
2019-05-09,2960,2.427277
2019-05-09,3051,2.437904
2019-05-09,3142,2.448207
2019-05-09,3233,2.458356
2019-05-09,3331,2.46879
2019-05-09,3422,2.478366
2019-05-09,3513,2.487707
2019-05-09,3604,2.496957
2019-05-10,7,2.421111
2019-05-10,31,2.480399
2019-05-10,40,2.491949
2019-05-10,68,2.514798
2019-05-10,103,2.517087
2019-05-10,131,2.511678
2019-05-10,159,2.504611
2019-05-10,194,2.496715
2019-05-10,222,2.490987
2019-05-10,313,2.476483
2019-05-10,404,2.442405
2019-05-10,495,2.40603
2019-05-10,586,2.370775
2019-05-10,677,2.344319
2019-05-10,768,2.320549
2019-05-10,859,2.302883
2019-05-10,950,2.289084
2019-05-10,1041,2.279902
2019-05-10,1132,2.273412
2019-05-10,1230,2.269869
2019-05-10,1321,2.268819
2019-05-10,1405,2.269808
2019-05-10,1503,2.2724
2019-05-10,1594,2.276565
2019-05-10,1685,2.282185
2019-05-10,1776,2.289295
2019-05-10,1867,2.297185
2019-05-10,1958,2.306215
2019-05-10,2049,2.316009
2019-05-10,2140,2.326684
2019-05-10,2231,2.337516
2019-05-10,2322,2.348682
2019-05-10,2413,2.360146
2019-05-10,2504,2.371875
2019-05-10,2595,2.383488
2019-05-10,2686,2.395166
2019-05-10,2777,2.406575
2019-05-10,2868,2.417738
2019-05-10,2959,2.428525
2019-05-10,3050,2.439419
2019-05-10,3141,2.449973
2019-05-10,3232,2.460358
2019-05-10,3330,2.471033
2019-05-10,3421,2.48082
2019-05-10,3512,2.490361
2019-05-10,3603,2.499801
2019-05-13,7,2.41947
2019-05-13,31,2.470919
2019-05-13,37,2.48165
2019-05-13,65,2.502362
2019-05-13,100,2.500221
2019-05-13,128,2.489521
2019-05-13,156,2.477212
2019-05-13,191,2.464945
2019-05-13,219,2.456732
2019-05-13,310,2.431433
2019-05-13,401,2.386733
2019-05-13,492,2.341783
2019-05-13,583,2.300633
2019-05-13,674,2.270594
2019-05-13,765,2.244702
2019-05-13,856,2.225924
2019-05-13,947,2.211724
2019-05-13,1038,2.202224
2019-05-13,1129,2.195882
2019-05-13,1227,2.192887
2019-05-13,1318,2.192624
2019-05-13,1402,2.194253
2019-05-13,1500,2.197836
2019-05-13,1591,2.202814
2019-05-13,1682,2.209162
2019-05-13,1773,2.216928
2019-05-13,1864,2.225658
2019-05-13,1955,2.235452
2019-05-13,2046,2.245943
2019-05-13,2137,2.257257
2019-05-13,2228,2.268675
2019-05-13,2319,2.280384
2019-05-13,2410,2.292349
2019-05-13,2501,2.30436
2019-05-13,2592,2.316235
2019-05-13,2683,2.327987
2019-05-13,2774,2.339464
2019-05-13,2865,2.350692
2019-05-13,2956,2.361538
2019-05-13,3047,2.372489
2019-05-13,3138,2.383096
2019-05-13,3229,2.393532
2019-05-13,3327,2.404258
2019-05-13,3418,2.414089
2019-05-13,3509,2.423671
2019-05-13,3600,2.433151
2019-05-14,7,2.420736
2019-05-14,31,2.468896
2019-05-14,36,2.478744
2019-05-14,64,2.503265
2019-05-14,99,2.500783
2019-05-14,127,2.489875
2019-05-14,155,2.477423
2019-05-14,190,2.465052
2019-05-14,218,2.456787
2019-05-14,309,2.432875
2019-05-14,400,2.388882
2019-05-14,491,2.344377
2019-05-14,582,2.304327
2019-05-14,673,2.274426
2019-05-14,764,2.248645
2019-05-14,855,2.229962
2019-05-14,946,2.215843
2019-05-14,1037,2.206415
2019-05-14,1128,2.200136
2019-05-14,1226,2.196799
2019-05-14,1317,2.196266
2019-05-14,1401,2.197677
2019-05-14,1499,2.201039
2019-05-14,1590,2.205837
2019-05-14,1681,2.212025
2019-05-14,1772,2.219648
2019-05-14,1863,2.22825
2019-05-14,1954,2.237928
2019-05-14,2045,2.248314
2019-05-14,2136,2.259532
2019-05-14,2227,2.270863
2019-05-14,2318,2.282491
2019-05-14,2409,2.294381
2019-05-14,2500,2.30669
2019-05-14,2591,2.319018
2019-05-14,2682,2.331193
2019-05-14,2773,2.343064
2019-05-14,2864,2.355142
2019-05-14,2955,2.367095
2019-05-14,3046,2.378936
2019-05-14,3137,2.390382
2019-05-14,3228,2.401893
2019-05-14,3326,2.41371
2019-05-14,3417,2.424499
2019-05-14,3508,2.434989
2019-05-14,3599,2.445458
2019-05-15,7,2.413643
2019-05-15,31,2.463584
2019-05-15,35,2.471783
2019-05-15,63,2.499787
2019-05-15,98,2.496716
2019-05-15,126,2.4855
2019-05-15,154,2.471923
2019-05-15,189,2.458632
2019-05-15,217,2.449852
2019-05-15,308,2.418977
2019-05-15,399,2.367695
2019-05-15,490,2.316732
2019-05-15,581,2.271464
2019-05-15,672,2.237773
2019-05-15,763,2.208509
2019-05-15,854,2.187094
2019-05-15,945,2.170775
2019-05-15,1036,2.159981
2019-05-15,1127,2.152559
2019-05-15,1225,2.148186
2019-05-15,1316,2.14683
2019-05-15,1400,2.14788
2019-05-15,1498,2.150875
2019-05-15,1589,2.155373
2019-05-15,1680,2.161295
2019-05-15,1771,2.168681
2019-05-15,1862,2.177069
2019-05-15,1953,2.186554
2019-05-15,2044,2.196765
2019-05-15,2135,2.207823
2019-05-15,2226,2.219213
2019-05-15,2317,2.231094
2019-05-15,2408,2.243218
2019-05-15,2499,2.255744
2019-05-15,2590,2.268275
2019-05-15,2681,2.280638
2019-05-15,2772,2.292686
2019-05-15,2863,2.304928
2019-05-15,2954,2.317037
2019-05-15,3045,2.329023
2019-05-15,3136,2.340607
2019-05-15,3227,2.352246
2019-05-15,3325,2.364196
2019-05-15,3416,2.3751
2019-05-15,3507,2.385699
2019-05-15,3598,2.396272
2019-05-16,7,2.41719
2019-05-16,31,2.471931
2019-05-16,34,2.476577
2019-05-16,62,2.50858
2019-05-16,97,2.507779
2019-05-16,125,2.497396
2019-05-16,153,2.485257
2019-05-16,188,2.473179
2019-05-16,216,2.465096
2019-05-16,307,2.440059
2019-05-16,398,2.394203
2019-05-16,489,2.347587
2019-05-16,580,2.305313
2019-05-16,671,2.273821
2019-05-16,762,2.246237
2019-05-16,853,2.225615
2019-05-16,944,2.209455
2019-05-16,1035,2.198353
2019-05-16,1126,2.190269
2019-05-16,1224,2.185699
2019-05-16,1315,2.184188
2019-05-16,1399,2.184813
2019-05-16,1497,2.187372
2019-05-16,1588,2.191515
2019-05-16,1679,2.197121
2019-05-16,1770,2.204223
2019-05-16,1861,2.212356
2019-05-16,1952,2.221611
2019-05-16,2043,2.231612
2019-05-16,2134,2.242478
2019-05-16,2225,2.253693
2019-05-16,2316,2.265411
2019-05-16,2407,2.277386
2019-05-16,2498,2.289773
2019-05-16,2589,2.302174
2019-05-16,2680,2.314417
2019-05-16,2771,2.326352
2019-05-16,2862,2.338489
2019-05-16,2953,2.350499
2019-05-16,3044,2.362392
2019-05-16,3135,2.373887
2019-05-16,3226,2.385444
2019-05-16,3324,2.397309
2019-05-16,3415,2.408138
2019-05-16,3506,2.418667
2019-05-16,3597,2.429173
2019-05-17,7,2.428712
2019-05-17,31,2.473196
2019-05-17,33,2.476125
2019-05-17,61,2.510021
2019-05-17,96,2.51053
2019-05-17,124,2.500584
2019-05-17,152,2.48871
2019-05-17,187,2.476868
2019-05-17,215,2.468926
2019-05-17,306,2.44117
2019-05-17,397,2.392632
2019-05-17,488,2.344333
2019-05-17,579,2.300912
2019-05-17,670,2.268601
2019-05-17,761,2.240399
2019-05-17,852,2.219299
2019-05-17,943,2.202757
2019-05-17,1034,2.191347
2019-05-17,1125,2.183006
2019-05-17,1223,2.177803
2019-05-17,1314,2.17579
2019-05-17,1398,2.176011
2019-05-17,1496,2.178158
2019-05-17,1587,2.181964
2019-05-17,1678,2.187271
2019-05-17,1769,2.194107
2019-05-17,1860,2.202
2019-05-17,1951,2.211037
2019-05-17,2042,2.22084
2019-05-17,2133,2.231527
2019-05-17,2224,2.242576
2019-05-17,2315,2.254142
2019-05-17,2406,2.265977
2019-05-17,2497,2.278234
2019-05-17,2588,2.290514
2019-05-17,2679,2.302645
2019-05-17,2770,2.314475
2019-05-17,2861,2.326513
2019-05-17,2952,2.33843
2019-05-17,3043,2.350236
2019-05-17,3134,2.36165
2019-05-17,3225,2.373129
2019-05-17,3323,2.384915
2019-05-17,3414,2.395676
2019-05-17,3505,2.406139
2019-05-17,3596,2.416583
2019-05-20,7,2.426817
2019-05-20,30,2.465562
2019-05-20,58,2.508753
2019-05-20,93,2.511659
2019-05-20,121,2.503547
2019-05-20,149,2.49373
2019-05-20,184,2.483626
2019-05-20,212,2.476684
2019-05-20,303,2.450863
2019-05-20,394,2.40321
2019-05-20,485,2.356412
2019-05-20,576,2.31484
2019-05-20,667,2.283236
2019-05-20,758,2.255587
2019-05-20,849,2.234947
2019-05-20,940,2.218791
2019-05-20,1031,2.207713
2019-05-20,1122,2.200068
2019-05-20,1220,2.195505
2019-05-20,1311,2.193659
2019-05-20,1395,2.194323
2019-05-20,1493,2.196926
2019-05-20,1584,2.201109
2019-05-20,1675,2.206481
2019-05-20,1766,2.213378
2019-05-20,1857,2.221327
2019-05-20,1948,2.230416
2019-05-20,2039,2.240269
2019-05-20,2130,2.251001
2019-05-20,2221,2.262093
2019-05-20,2312,2.273699
2019-05-20,2403,2.285571
2019-05-20,2494,2.297863
2019-05-20,2585,2.310176
2019-05-20,2676,2.322336
2019-05-20,2767,2.334194
2019-05-20,2858,2.346258
2019-05-20,2949,2.3582
2019-05-20,3040,2.370029
2019-05-20,3131,2.381463
2019-05-20,3222,2.392962
2019-05-20,3320,2.404768
2019-05-20,3411,2.415546
2019-05-20,3502,2.426025
2019-05-20,3593,2.436483
2019-05-21,7,2.42783
2019-05-21,29,2.458054
2019-05-21,57,2.509419
2019-05-21,92,2.519799
2019-05-21,120,2.515623
2019-05-21,148,2.508241
2019-05-21,183,2.500144
2019-05-21,211,2.494334
2019-05-21,302,2.47222
2019-05-21,393,2.427671
2019-05-21,484,2.382813
2019-05-21,575,2.341779
2019-05-21,666,2.310581
2019-05-21,757,2.28264
2019-05-21,848,2.261237
2019-05-21,939,2.244471
2019-05-21,1030,2.232896
2019-05-21,1121,2.224427
2019-05-21,1219,2.219118
2019-05-21,1310,2.216682
2019-05-21,1394,2.216566
2019-05-21,1492,2.218041
2019-05-21,1583,2.221303
2019-05-21,1674,2.226128
2019-05-21,1765,2.232535
2019-05-21,1856,2.239796
2019-05-21,1947,2.248263
2019-05-21,2038,2.257548
2019-05-21,2129,2.267763
2019-05-21,2220,2.278379
2019-05-21,2311,2.289547
2019-05-21,2402,2.301014
2019-05-21,2493,2.312931
2019-05-21,2584,2.324896
2019-05-21,2675,2.336731
2019-05-21,2766,2.348285
2019-05-21,2857,2.360065
2019-05-21,2948,2.37174
2019-05-21,3039,2.383318
2019-05-21,3130,2.394516
2019-05-21,3221,2.405793
2019-05-21,3319,2.417371
2019-05-21,3410,2.42795
2019-05-21,3501,2.438241
2019-05-21,3592,2.44852
2019-05-22,7,2.426939
2019-05-22,28,2.463093
2019-05-22,56,2.512856
2019-05-22,91,2.522028
2019-05-22,119,2.517293
2019-05-22,147,2.509543
2019-05-22,182,2.500178
2019-05-22,210,2.492312
2019-05-22,301,2.466165
2019-05-22,392,2.417057
2019-05-22,483,2.367456
2019-05-22,574,2.32239
2019-05-22,665,2.288277
2019-05-22,756,2.258127
2019-05-22,847,2.234998
2019-05-22,938,2.216845
2019-05-22,1029,2.20458
2019-05-22,1120,2.195536
2019-05-22,1218,2.189709
2019-05-22,1309,2.186861
2019-05-22,1393,2.186414
2019-05-22,1491,2.187554
2019-05-22,1582,2.190252
2019-05-22,1673,2.194576
2019-05-22,1764,2.200534
2019-05-22,1855,2.207391
2019-05-22,1946,2.215492
2019-05-22,2037,2.224445
2019-05-22,2128,2.234356
2019-05-22,2219,2.244694
2019-05-22,2310,2.255607
2019-05-22,2401,2.266838
2019-05-22,2492,2.278536
2019-05-22,2583,2.290298
2019-05-22,2674,2.301944
2019-05-22,2765,2.313321
2019-05-22,2856,2.324936
2019-05-22,2947,2.336455
2019-05-22,3038,2.347888
2019-05-22,3129,2.358949
2019-05-22,3220,2.370095
2019-05-22,3318,2.381543
2019-05-22,3409,2.392006
2019-05-22,3500,2.402187
2019-05-22,3591,2.412363
2019-05-23,7,2.428965
2019-05-23,27,2.455597
2019-05-23,55,2.501065
2019-05-23,90,2.501158
2019-05-23,118,2.488128
2019-05-23,146,2.471362
2019-05-23,181,2.45368
2019-05-23,209,2.440481
2019-05-23,300,2.397866
2019-05-23,391,2.334019
2019-05-23,482,2.27238
2019-05-23,573,2.219104
2019-05-23,664,2.179047
2019-05-23,755,2.144998
2019-05-23,846,2.120445
2019-05-23,937,2.10213
2019-05-23,1028,2.090184
2019-05-23,1119,2.081822
2019-05-23,1217,2.076622
2019-05-23,1308,2.074272
2019-05-23,1392,2.074226
2019-05-23,1490,2.075783
2019-05-23,1581,2.078822
2019-05-23,1672,2.083177
2019-05-23,1763,2.089164
2019-05-23,1854,2.096048
2019-05-23,1945,2.103939
2019-05-23,2036,2.112701
2019-05-23,2127,2.122439
2019-05-23,2218,2.132619
2019-05-23,2309,2.143386
2019-05-23,2400,2.154483
2019-05-23,2491,2.166058
2019-05-23,2582,2.177705
2019-05-23,2673,2.189245
2019-05-23,2764,2.200522
2019-05-23,2855,2.212044
2019-05-23,2946,2.223477
2019-05-23,3037,2.234828
2019-05-23,3128,2.245812
2019-05-23,3219,2.256886
2019-05-23,3317,2.268262
2019-05-23,3408,2.278661
2019-05-23,3499,2.288781
2019-05-23,3590,2.298898
2019-05-24,7,2.429219
2019-05-24,26,2.45302
2019-05-24,54,2.508537
2019-05-24,89,2.513648
2019-05-24,117,2.503572
2019-05-24,145,2.48957
2019-05-24,180,2.474151
2019-05-24,208,2.461539
2019-05-24,299,2.42311
2019-05-24,390,2.362622
2019-05-24,481,2.303077
2019-05-24,572,2.251245
2019-05-24,663,2.212256
2019-05-24,754,2.179025
2019-05-24,845,2.155124
2019-05-24,936,2.137343
2019-05-24,1027,2.125394
2019-05-24,1118,2.117033
2019-05-24,1216,2.111834
2019-05-24,1307,2.109489
2019-05-24,1391,2.109449
2019-05-24,1489,2.11068
2019-05-24,1580,2.113453
2019-05-24,1671,2.117572
2019-05-24,1762,2.123348
2019-05-24,1853,2.130043
2019-05-24,1944,2.137762
2019-05-24,2035,2.146369
2019-05-24,2126,2.155964
2019-05-24,2217,2.166014
2019-05-24,2308,2.176661
2019-05-24,2399,2.187647
2019-05-24,2490,2.19912
2019-05-24,2581,2.210671
2019-05-24,2672,2.222122
2019-05-24,2763,2.233316
2019-05-24,2854,2.24476
2019-05-24,2945,2.256119
2019-05-24,3036,2.267401
2019-05-24,3127,2.27832
2019-05-24,3218,2.289333
2019-05-24,3316,2.300646
2019-05-24,3407,2.31099
2019-05-24,3498,2.321058
2019-05-24,3589,2.331126
2019-05-28,7,2.423523
2019-05-28,22,2.446664
2019-05-28,50,2.507349
2019-05-28,85,2.509024
2019-05-28,113,2.49723
2019-05-28,141,2.481076
2019-05-28,176,2.461966
2019-05-28,204,2.447307
2019-05-28,295,2.401863
2019-05-28,386,2.333869
2019-05-28,477,2.268726
2019-05-28,568,2.211525
2019-05-28,659,2.168727
2019-05-28,750,2.13203
2019-05-28,841,2.105458
2019-05-28,932,2.086046
2019-05-28,1023,2.073228
2019-05-28,1114,2.064154
2019-05-28,1212,2.058321
2019-05-28,1303,2.055479
2019-05-28,1387,2.055044
2019-05-28,1485,2.056209
2019-05-28,1576,2.058932
2019-05-28,1667,2.063009
2019-05-28,1758,2.068491
2019-05-28,1849,2.07517
2019-05-28,1940,2.082879
2019-05-28,2031,2.091477
2019-05-28,2122,2.100851
2019-05-28,2213,2.110698
2019-05-28,2304,2.12116
2019-05-28,2395,2.131977
2019-05-28,2486,2.143292
2019-05-28,2577,2.154698
2019-05-28,2668,2.166013
2019-05-28,2759,2.17708
2019-05-28,2850,2.188406
2019-05-28,2941,2.199654
2019-05-28,3032,2.210832
2019-05-28,3123,2.221652
2019-05-28,3214,2.232572
2019-05-28,3312,2.243791
2019-05-28,3403,2.254051
2019-05-28,3494,2.26404
2019-05-28,3585,2.274032
2019-05-29,7,2.419976
2019-05-29,21,2.449026
2019-05-29,49,2.505263
2019-05-29,84,2.501506
2019-05-29,112,2.485161
2019-05-29,140,2.466245
2019-05-29,175,2.443923
2019-05-29,203,2.427492
2019-05-29,294,2.377106
2019-05-29,385,2.304059
2019-05-29,476,2.235798
2019-05-29,567,2.176492
2019-05-29,658,2.132194
2019-05-29,749,2.094369
2019-05-29,840,2.067472
2019-05-29,931,2.047806
2019-05-29,1022,2.034788
2019-05-29,1113,2.025548
2019-05-29,1211,2.019979
2019-05-29,1302,2.017699
2019-05-29,1386,2.017718
2019-05-29,1484,2.019018
2019-05-29,1575,2.021852
2019-05-29,1666,2.026304
2019-05-29,1757,2.032384
2019-05-29,1848,2.039356
2019-05-29,1939,2.047329
2019-05-29,2030,2.05617
2019-05-29,2121,2.065982
2019-05-29,2212,2.076438
2019-05-29,2303,2.087462
2019-05-29,2394,2.098798
2019-05-29,2485,2.110595
2019-05-29,2576,2.122448
2019-05-29,2667,2.13418
2019-05-29,2758,2.145637
2019-05-29,2849,2.157327
2019-05-29,2940,2.168918
2019-05-29,3031,2.180417
2019-05-29,3122,2.19154
2019-05-29,3213,2.202745
2019-05-29,3311,2.214255
2019-05-29,3402,2.224769
2019-05-29,3493,2.234998
2019-05-29,3584,2.24522
2019-05-30,7,2.430739
2019-05-30,20,2.452706
2019-05-30,48,2.507967
2019-05-30,83,2.503025
2019-05-30,111,2.486149
2019-05-30,139,2.466899
2019-05-30,174,2.444316
2019-05-30,202,2.42775
2019-05-30,293,2.375546
2019-05-30,384,2.301483
2019-05-30,475,2.232606
2019-05-30,566,2.173708
2019-05-30,657,2.129729
2019-05-30,748,2.092766
2019-05-30,839,2.066012
2019-05-30,930,2.046468
2019-05-30,1021,2.033555
2019-05-30,1112,2.024821
2019-05-30,1210,2.019714
2019-05-30,1301,2.017451
2019-05-30,1385,2.017485
2019-05-30,1483,2.019135
2019-05-30,1574,2.022547
2019-05-30,1665,2.027239
2019-05-30,1756,2.033536
2019-05-30,1847,2.040703
2019-05-30,1938,2.048854
2019-05-30,2029,2.057857
2019-05-30,2120,2.067818
2019-05-30,2211,2.078203
2019-05-30,2302,2.089162
2019-05-30,2393,2.100438
2019-05-30,2484,2.112179
2019-05-30,2575,2.123981
2019-05-30,2666,2.135665
2019-05-30,2757,2.147077
2019-05-30,2848,2.158726
2019-05-30,2939,2.170277
2019-05-30,3030,2.181739
2019-05-30,3121,2.192827
2019-05-30,3212,2.203999
2019-05-30,3310,2.215475
2019-05-30,3401,2.22596
2019-05-30,3492,2.236161
2019-05-30,3583,2.246356
2019-05-31,7,2.430739
2019-05-31,20,2.452706
2019-05-31,48,2.507967
2019-05-31,83,2.503025
2019-05-31,111,2.486149
2019-05-31,139,2.466899
2019-05-31,174,2.444316
2019-05-31,202,2.42775
2019-05-31,293,2.375546
